Tile_1: 
λ(nm)	T
λ(nm)	T
897.89	0.9829
887.901	0.9829
877.945	0.9829
867.966	0.9829
857.974	0.9829
848.034	0.9829
838.039	0.9829
828.054	0.9829
818.088	0.9829
808.095	0.9829
798.137	0.9829
788.171	0.9829
778.205	0.9829
768.202	0.9829
758.22	0.9829
748.269	0.9829
738.266	0.9829
728.313	0.9829
718.333	0.982899
708.338	0.982899
698.381	0.982899
688.394	0.982899
678.427	0.982899
668.457	0.982899
658.459	0.982899
648.484	0.982899
638.51	0.982899
628.518	0.982899
618.556	0.982899
608.576	0.982899
598.593	0.982899
588.625	0.982899
578.658	0.982899
568.683	0.982899
558.692	0.982899
548.73	0.982898
538.742	0.982898
528.771	0.982898
518.792	0.982898
508.807	0.982898
498.836	0.982898
488.861	0.982898
478.888	0.982897
468.905	0.982897
458.921	0.982897
448.945	0.982897
438.973	0.982896
429.002	0.982896
419.019	0.982895
409.044	0.982895
399.069	0.982894
389.09	0.982894
379.11	0.982893
369.133	0.982892
359.166	0.982891
349.181	0.98289
339.204	0.982889
329.229	0.982888
319.255	0.982886
309.278	0.982884
299.304	0.982882
289.322	0.98288
279.346	0.982877
269.371	0.982873
259.396	0.982869
249.418	0.982863
239.44	0.982857
229.465	0.982849
219.486	0.982839
209.51	0.982826
199.534	0.98281

Tile_66: 
λ(nm)	T
897.89	0.9853
887.901	0.9853
877.945	0.9853
867.966	0.9853
857.974	0.9853
848.034	0.9853
838.039	0.9853
828.054	0.9853
818.088	0.9853
808.095	0.9853
798.137	0.9853
788.171	0.9853
778.205	0.9853
768.202	0.9853
758.22	0.9853
748.269	0.9853
738.266	0.985299
728.313	0.985299
718.333	0.985299
708.338	0.985299
698.381	0.985299
688.394	0.985299
678.427	0.985299
668.457	0.985299
658.459	0.985299
648.484	0.985299
638.51	0.985299
628.518	0.985299
618.556	0.985299
608.576	0.985299
598.593	0.985299
588.625	0.985299
578.658	0.985299
568.683	0.985299
558.692	0.985298
548.73	0.985298
538.742	0.985298
528.771	0.985298
518.792	0.985298
508.807	0.985298
498.836	0.985298
488.861	0.985297
478.888	0.985297
468.905	0.985297
458.921	0.985297
448.945	0.985296
438.973	0.985296
429.002	0.985296
419.019	0.985295
409.044	0.985295
399.069	0.985294
389.09	0.985293
379.11	0.985293
369.133	0.985292
359.166	0.985291
349.181	0.98529
339.204	0.985289
329.229	0.985287
319.255	0.985285
309.278	0.985283
299.304	0.985281
289.322	0.985278
279.346	0.985275
269.371	0.985271
259.396	0.985267
249.418	0.985261
239.44	0.985254
229.465	0.985245
219.486	0.985235
209.51	0.985222
199.534	0.985205

Tile_67: 
λ(nm)	T
897.89	0.9698
887.901	0.9698
877.945	0.9698
867.966	0.9698
857.974	0.9698
848.034	0.9698
838.039	0.9698
828.054	0.9698
818.088	0.9698
808.095	0.9698
798.137	0.9698
788.171	0.9698
778.205	0.9698
768.202	0.9698
758.22	0.9698
748.269	0.969799
738.266	0.969799
728.313	0.969799
718.333	0.969799
708.338	0.969799
698.381	0.969799
688.394	0.969799
678.427	0.969799
668.457	0.969799
658.459	0.969799
648.484	0.969799
638.51	0.969799
628.518	0.969799
618.556	0.969799
608.576	0.969799
598.593	0.969799
588.625	0.969799
578.658	0.969799
568.683	0.969798
558.692	0.969798
548.73	0.969798
538.742	0.969798
528.771	0.969798
518.792	0.969798
508.807	0.969798
498.836	0.969797
488.861	0.969797
478.888	0.969797
468.905	0.969797
458.921	0.969796
448.945	0.969796
438.973	0.969796
429.002	0.969795
419.019	0.969795
409.044	0.969794
399.069	0.969794
389.09	0.969793
379.11	0.969792
369.133	0.969791
359.166	0.96979
349.181	0.969789
339.204	0.969788
329.229	0.969786
319.255	0.969784
309.278	0.969782
299.304	0.96978
289.322	0.969777
279.346	0.969774
269.371	0.969769
259.396	0.969764
249.418	0.969758
239.44	0.969751
229.465	0.969742
219.486	0.969731
209.51	0.969716
199.534	0.969698

Tile_68: 
λ(nm)	T
897.89	0.9561
887.901	0.9561
877.945	0.9561
867.966	0.9561
857.974	0.9561
848.034	0.9561
838.039	0.9561
828.054	0.9561
818.088	0.9561
808.095	0.9561
798.137	0.9561
788.171	0.9561
778.205	0.9561
768.202	0.9561
758.22	0.956099
748.269	0.956099
738.266	0.956099
728.313	0.956099
718.333	0.956099
708.338	0.956099
698.381	0.956099
688.394	0.956099
678.427	0.956099
668.457	0.956099
658.459	0.956099
648.484	0.956099
638.51	0.956099
628.518	0.956099
618.556	0.956099
608.576	0.956099
598.593	0.956099
588.625	0.956099
578.658	0.956098
568.683	0.956098
558.692	0.956098
548.73	0.956098
538.742	0.956098
528.771	0.956098
518.792	0.956098
508.807	0.956097
498.836	0.956097
488.861	0.956097
478.888	0.956097
468.905	0.956096
458.921	0.956096
448.945	0.956096
438.973	0.956095
429.002	0.956095
419.019	0.956094
409.044	0.956094
399.069	0.956093
389.09	0.956093
379.11	0.956092
369.133	0.956091
359.166	0.95609
349.181	0.956088
339.204	0.956087
329.229	0.956085
319.255	0.956084
309.278	0.956081
299.304	0.956079
289.322	0.956076
279.346	0.956072
269.371	0.956068
259.396	0.956062
249.418	0.956056
239.44	0.956048
229.465	0.956038
219.486	0.956026
209.51	0.956011
199.534	0.955992

Tile_69: 
λ(nm)	T
897.89	0.9565
887.901	0.9565
877.945	0.9565
867.966	0.9565
857.974	0.9565
848.034	0.9565
838.039	0.9565
828.054	0.9565
818.088	0.9565
808.095	0.9565
798.137	0.9565
788.171	0.9565
778.205	0.9565
768.202	0.9565
758.22	0.9565
748.269	0.9565
738.266	0.956499
728.313	0.956499
718.333	0.956499
708.338	0.956499
698.381	0.956499
688.394	0.956499
678.427	0.956499
668.457	0.956499
658.459	0.956499
648.484	0.956499
638.51	0.956499
628.518	0.956499
618.556	0.956499
608.576	0.956499
598.593	0.956499
588.625	0.956499
578.658	0.956499
568.683	0.956499
558.692	0.956498
548.73	0.956498
538.742	0.956498
528.771	0.956498
518.792	0.956498
508.807	0.956498
498.836	0.956497
488.861	0.956497
478.888	0.956497
468.905	0.956497
458.921	0.956496
448.945	0.956496
438.973	0.956496
429.002	0.956495
419.019	0.956495
409.044	0.956494
399.069	0.956494
389.09	0.956493
379.11	0.956492
369.133	0.956492
359.166	0.956491
349.181	0.95649
339.204	0.956488
329.229	0.956487
319.255	0.956485
309.278	0.956483
299.304	0.956481
289.322	0.956478
279.346	0.956474
269.371	0.95647
259.396	0.956466
249.418	0.95646
239.44	0.956453
229.465	0.956444
219.486	0.956433
209.51	0.956419
199.534	0.956402

Tile_70: 
λ(nm)	T
897.89	0.9661
887.901	0.9661
877.945	0.9661
867.966	0.9661
857.974	0.9661
848.034	0.9661
838.039	0.9661
828.054	0.9661
818.088	0.9661
808.095	0.9661
798.137	0.9661
788.171	0.9661
778.205	0.9661
768.202	0.9661
758.22	0.9661
748.269	0.9661
738.266	0.9661
728.313	0.9661
718.333	0.966099
708.338	0.966099
698.381	0.966099
688.394	0.966099
678.427	0.966099
668.457	0.966099
658.459	0.966099
648.484	0.966099
638.51	0.966099
628.518	0.966099
618.556	0.966099
608.576	0.966099
598.593	0.966099
588.625	0.966099
578.658	0.966099
568.683	0.966099
558.692	0.966099
548.73	0.966098
538.742	0.966098
528.771	0.966098
518.792	0.966098
508.807	0.966098
498.836	0.966098
488.861	0.966097
478.888	0.966097
468.905	0.966097
458.921	0.966097
448.945	0.966096
438.973	0.966096
429.002	0.966096
419.019	0.966095
409.044	0.966095
399.069	0.966094
389.09	0.966094
379.11	0.966093
369.133	0.966092
359.166	0.966091
349.181	0.96609
339.204	0.966089
329.229	0.966088
319.255	0.966086
309.278	0.966084
299.304	0.966082
289.322	0.96608
279.346	0.966077
269.371	0.966073
259.396	0.966069
249.418	0.966063
239.44	0.966057
229.465	0.966049
219.486	0.966039
209.51	0.966026
199.534	0.96601

Tile_71: 
λ(nm)	T
897.89	0.95
887.901	0.95
877.945	0.95
867.966	0.95
857.974	0.95
848.034	0.95
838.039	0.95
828.054	0.95
818.088	0.95
808.095	0.95
798.137	0.95
788.171	0.95
778.205	0.95
768.202	0.95
758.22	0.95
748.269	0.95
738.266	0.95
728.313	0.95
718.333	0.949999
708.338	0.949999
698.381	0.949999
688.394	0.949999
678.427	0.949999
668.457	0.949999
658.459	0.949999
648.484	0.949999
638.51	0.949999
628.518	0.949999
618.556	0.949999
608.576	0.949999
598.593	0.949999
588.625	0.949999
578.658	0.949999
568.683	0.949999
558.692	0.949999
548.73	0.949998
538.742	0.949998
528.771	0.949998
518.792	0.949998
508.807	0.949998
498.836	0.949998
488.861	0.949998
478.888	0.949997
468.905	0.949997
458.921	0.949997
448.945	0.949997
438.973	0.949996
429.002	0.949996
419.019	0.949995
409.044	0.949995
399.069	0.949994
389.09	0.949994
379.11	0.949993
369.133	0.949992
359.166	0.949992
349.181	0.949991
339.204	0.949989
329.229	0.949988
319.255	0.949986
309.278	0.949985
299.304	0.949982
289.322	0.94998
279.346	0.949977
269.371	0.949973
259.396	0.949969
249.418	0.949964
239.44	0.949957
229.465	0.949949
219.486	0.949939
209.51	0.949927
199.534	0.949911

Tile_72: 
λ(nm)	T
897.89	0.9653
887.901	0.9653
877.945	0.9653
867.966	0.9653
857.974	0.9653
848.034	0.9653
838.039	0.9653
828.054	0.9653
818.088	0.9653
808.095	0.9653
798.137	0.9653
788.171	0.9653
778.205	0.9653
768.202	0.9653
758.22	0.9653
748.269	0.9653
738.266	0.9653
728.313	0.9653
718.333	0.965299
708.338	0.965299
698.381	0.965299
688.394	0.965299
678.427	0.965299
668.457	0.965299
658.459	0.965299
648.484	0.965299
638.51	0.965299
628.518	0.965299
618.556	0.965299
608.576	0.965299
598.593	0.965299
588.625	0.965299
578.658	0.965299
568.683	0.965299
558.692	0.965299
548.73	0.965299
538.742	0.965298
528.771	0.965298
518.792	0.965298
508.807	0.965298
498.836	0.965298
488.861	0.965298
478.888	0.965297
468.905	0.965297
458.921	0.965297
448.945	0.965297
438.973	0.965296
429.002	0.965296
419.019	0.965296
409.044	0.965295
399.069	0.965295
389.09	0.965294
379.11	0.965293
369.133	0.965293
359.166	0.965292
349.181	0.965291
339.204	0.96529
329.229	0.965288
319.255	0.965287
309.278	0.965285
299.304	0.965283
289.322	0.96528
279.346	0.965277
269.371	0.965274
259.396	0.96527
249.418	0.965265
239.44	0.965258
229.465	0.96525
219.486	0.965241
209.51	0.965229
199.534	0.965213

Tile_73: 
λ(nm)	T
897.89	0.9626
887.901	0.9626
877.945	0.9626
867.966	0.9626
857.974	0.9626
848.034	0.9626
838.039	0.9626
828.054	0.9626
818.088	0.9626
808.095	0.9626
798.137	0.9626
788.171	0.9626
778.205	0.9626
768.202	0.9626
758.22	0.9626
748.269	0.9626
738.266	0.9626
728.313	0.962599
718.333	0.962599
708.338	0.962599
698.381	0.962599
688.394	0.962599
678.427	0.962599
668.457	0.962599
658.459	0.962599
648.484	0.962599
638.51	0.962599
628.518	0.962599
618.556	0.962599
608.576	0.962599
598.593	0.962599
588.625	0.962599
578.658	0.962599
568.683	0.962599
558.692	0.962598
548.73	0.962598
538.742	0.962598
528.771	0.962598
518.792	0.962598
508.807	0.962598
498.836	0.962598
488.861	0.962597
478.888	0.962597
468.905	0.962597
458.921	0.962597
448.945	0.962596
438.973	0.962596
429.002	0.962596
419.019	0.962595
409.044	0.962595
399.069	0.962594
389.09	0.962593
379.11	0.962593
369.133	0.962592
359.166	0.962591
349.181	0.96259
339.204	0.962589
329.229	0.962587
319.255	0.962586
309.278	0.962584
299.304	0.962581
289.322	0.962579
279.346	0.962575
269.371	0.962572
259.396	0.962567
249.418	0.962561
239.44	0.962554
229.465	0.962546
219.486	0.962535
209.51	0.962522
199.534	0.962505

Tile_74: 
λ(nm)	T
897.89	0.98
887.901	0.98
877.945	0.98
867.966	0.98
857.974	0.98
848.034	0.98
838.039	0.98
828.054	0.98
818.088	0.98
808.095	0.98
798.137	0.98
788.171	0.98
778.205	0.98
768.202	0.98
758.22	0.98
748.269	0.979999
738.266	0.979999
728.313	0.979999
718.333	0.979999
708.338	0.979999
698.381	0.979999
688.394	0.979999
678.427	0.979999
668.457	0.979999
658.459	0.979999
648.484	0.979999
638.51	0.979999
628.518	0.979999
618.556	0.979999
608.576	0.979999
598.593	0.979999
588.625	0.979999
578.658	0.979999
568.683	0.979998
558.692	0.979998
548.73	0.979998
538.742	0.979998
528.771	0.979998
518.792	0.979998
508.807	0.979998
498.836	0.979997
488.861	0.979997
478.888	0.979997
468.905	0.979997
458.921	0.979996
448.945	0.979996
438.973	0.979996
429.002	0.979995
419.019	0.979995
409.044	0.979994
399.069	0.979994
389.09	0.979993
379.11	0.979992
369.133	0.979991
359.166	0.97999
349.181	0.979989
339.204	0.979988
329.229	0.979986
319.255	0.979984
309.278	0.979982
299.304	0.97998
289.322	0.979977
279.346	0.979973
269.371	0.979969
259.396	0.979964
249.418	0.979958
239.44	0.97995
229.465	0.979941
219.486	0.97993
209.51	0.979915
199.534	0.979897

Tile_75: 
λ(nm)	T
897.89	0.95
887.901	0.95
877.945	0.95
867.966	0.95
857.974	0.95
848.034	0.95
838.039	0.95
828.054	0.95
818.088	0.95
808.095	0.95
798.137	0.95
788.171	0.95
778.205	0.95
768.202	0.95
758.22	0.95
748.269	0.95
738.266	0.95
728.313	0.95
718.333	0.949999
708.338	0.949999
698.381	0.949999
688.394	0.949999
678.427	0.949999
668.457	0.949999
658.459	0.949999
648.484	0.949999
638.51	0.949999
628.518	0.949999
618.556	0.949999
608.576	0.949999
598.593	0.949999
588.625	0.949999
578.658	0.949999
568.683	0.949999
558.692	0.949999
548.73	0.949998
538.742	0.949998
528.771	0.949998
518.792	0.949998
508.807	0.949998
498.836	0.949998
488.861	0.949997
478.888	0.949997
468.905	0.949997
458.921	0.949997
448.945	0.949996
438.973	0.949996
429.002	0.949996
419.019	0.949995
409.044	0.949995
399.069	0.949994
389.09	0.949994
379.11	0.949993
369.133	0.949992
359.166	0.949991
349.181	0.94999
339.204	0.949989
329.229	0.949988
319.255	0.949986
309.278	0.949984
299.304	0.949982
289.322	0.94998
279.346	0.949977
269.371	0.949973
259.396	0.949969
249.418	0.949963
239.44	0.949957
229.465	0.949949
219.486	0.949939
209.51	0.949926
199.534	0.94991

Tile_76: 
λ(nm)	T
897.89	0.9668
887.901	0.9668
877.945	0.9668
867.966	0.9668
857.974	0.9668
848.034	0.9668
838.039	0.9668
828.054	0.9668
818.088	0.9668
808.095	0.9668
798.137	0.9668
788.171	0.9668
778.205	0.9668
768.202	0.9668
758.22	0.9668
748.269	0.9668
738.266	0.9668
728.313	0.966799
718.333	0.966799
708.338	0.966799
698.381	0.966799
688.394	0.966799
678.427	0.966799
668.457	0.966799
658.459	0.966799
648.484	0.966799
638.51	0.966799
628.518	0.966799
618.556	0.966799
608.576	0.966799
598.593	0.966799
588.625	0.966799
578.658	0.966799
568.683	0.966799
558.692	0.966799
548.73	0.966799
538.742	0.966798
528.771	0.966798
518.792	0.966798
508.807	0.966798
498.836	0.966798
488.861	0.966798
478.888	0.966797
468.905	0.966797
458.921	0.966797
448.945	0.966797
438.973	0.966796
429.002	0.966796
419.019	0.966796
409.044	0.966795
399.069	0.966795
389.09	0.966794
379.11	0.966794
369.133	0.966793
359.166	0.966792
349.181	0.966791
339.204	0.96679
329.229	0.966789
319.255	0.966787
309.278	0.966786
299.304	0.966784
289.322	0.966781
279.346	0.966779
269.371	0.966775
259.396	0.966771
249.418	0.966766
239.44	0.96676
229.465	0.966753
219.486	0.966744
209.51	0.966732
199.534	0.966718

Tile_77: 
λ(nm)	T
897.89	0.9786
887.901	0.9786
877.945	0.9786
867.966	0.9786
857.974	0.9786
848.034	0.9786
838.039	0.9786
828.054	0.9786
818.088	0.9786
808.095	0.9786
798.137	0.9786
788.171	0.9786
778.205	0.9786
768.202	0.9786
758.22	0.9786
748.269	0.9786
738.266	0.9786
728.313	0.9786
718.333	0.978599
708.338	0.978599
698.381	0.978599
688.394	0.978599
678.427	0.978599
668.457	0.978599
658.459	0.978599
648.484	0.978599
638.51	0.978599
628.518	0.978599
618.556	0.978599
608.576	0.978599
598.593	0.978599
588.625	0.978599
578.658	0.978599
568.683	0.978599
558.692	0.978599
548.73	0.978598
538.742	0.978598
528.771	0.978598
518.792	0.978598
508.807	0.978598
498.836	0.978598
488.861	0.978598
478.888	0.978597
468.905	0.978597
458.921	0.978597
448.945	0.978597
438.973	0.978596
429.002	0.978596
419.019	0.978595
409.044	0.978595
399.069	0.978594
389.09	0.978594
379.11	0.978593
369.133	0.978592
359.166	0.978592
349.181	0.978591
339.204	0.978589
329.229	0.978588
319.255	0.978586
309.278	0.978585
299.304	0.978582
289.322	0.97858
279.346	0.978577
269.371	0.978573
259.396	0.978569
249.418	0.978564
239.44	0.978557
229.465	0.978549
219.486	0.978539
209.51	0.978527
199.534	0.978511

Tile_78: 
λ(nm)	T
897.89	0.9879
887.901	0.9879
877.945	0.9879
867.966	0.9879
857.974	0.9879
848.034	0.9879
838.039	0.9879
828.054	0.9879
818.088	0.9879
808.095	0.9879
798.137	0.9879
788.171	0.9879
778.205	0.9879
768.202	0.9879
758.22	0.9879
748.269	0.9879
738.266	0.9879
728.313	0.9879
718.333	0.9879
708.338	0.987899
698.381	0.987899
688.394	0.987899
678.427	0.987899
668.457	0.987899
658.459	0.987899
648.484	0.987899
638.51	0.987899
628.518	0.987899
618.556	0.987899
608.576	0.987899
598.593	0.987899
588.625	0.987899
578.658	0.987899
568.683	0.987899
558.692	0.987899
548.73	0.987899
538.742	0.987898
528.771	0.987898
518.792	0.987898
508.807	0.987898
498.836	0.987898
488.861	0.987898
478.888	0.987898
468.905	0.987897
458.921	0.987897
448.945	0.987897
438.973	0.987897
429.002	0.987896
419.019	0.987896
409.044	0.987895
399.069	0.987895
389.09	0.987894
379.11	0.987894
369.133	0.987893
359.166	0.987892
349.181	0.987891
339.204	0.98789
329.229	0.987889
319.255	0.987887
309.278	0.987886
299.304	0.987884
289.322	0.987881
279.346	0.987879
269.371	0.987875
259.396	0.987871
249.418	0.987866
239.44	0.98786
229.465	0.987853
219.486	0.987844
209.51	0.987832
199.534	0.987817

Tile_79: 
λ(nm)	T
897.89	0.9636
887.901	0.9636
877.945	0.9636
867.966	0.9636
857.974	0.9636
848.034	0.9636
838.039	0.9636
828.054	0.9636
818.088	0.9636
808.095	0.9636
798.137	0.9636
788.171	0.9636
778.205	0.9636
768.202	0.9636
758.22	0.963599
748.269	0.963599
738.266	0.963599
728.313	0.963599
718.333	0.963599
708.338	0.963599
698.381	0.963599
688.394	0.963599
678.427	0.963599
668.457	0.963599
658.459	0.963599
648.484	0.963599
638.51	0.963599
628.518	0.963599
618.556	0.963599
608.576	0.963599
598.593	0.963599
588.625	0.963599
578.658	0.963598
568.683	0.963598
558.692	0.963598
548.73	0.963598
538.742	0.963598
528.771	0.963598
518.792	0.963598
508.807	0.963597
498.836	0.963597
488.861	0.963597
478.888	0.963597
468.905	0.963597
458.921	0.963596
448.945	0.963596
438.973	0.963595
429.002	0.963595
419.019	0.963594
409.044	0.963594
399.069	0.963593
389.09	0.963593
379.11	0.963592
369.133	0.963591
359.166	0.96359
349.181	0.963589
339.204	0.963587
329.229	0.963586
319.255	0.963584
309.278	0.963582
299.304	0.963579
289.322	0.963576
279.346	0.963572
269.371	0.963568
259.396	0.963563
249.418	0.963556
239.44	0.963549
229.465	0.963539
219.486	0.963527
209.51	0.963513
199.534	0.963494

Tile_80: 
λ(nm)	T
897.89	0.9589
887.901	0.9589
877.945	0.9589
867.966	0.9589
857.974	0.9589
848.034	0.9589
838.039	0.9589
828.054	0.9589
818.088	0.9589
808.095	0.9589
798.137	0.9589
788.171	0.9589
778.205	0.9589
768.202	0.9589
758.22	0.958899
748.269	0.958899
738.266	0.958899
728.313	0.958899
718.333	0.958899
708.338	0.958899
698.381	0.958899
688.394	0.958899
678.427	0.958899
668.457	0.958899
658.459	0.958899
648.484	0.958899
638.51	0.958899
628.518	0.958899
618.556	0.958899
608.576	0.958899
598.593	0.958899
588.625	0.958899
578.658	0.958899
568.683	0.958899
558.692	0.958898
548.73	0.958898
538.742	0.958898
528.771	0.958898
518.792	0.958898
508.807	0.958898
498.836	0.958898
488.861	0.958897
478.888	0.958897
468.905	0.958897
458.921	0.958897
448.945	0.958896
438.973	0.958896
429.002	0.958896
419.019	0.958895
409.044	0.958895
399.069	0.958894
389.09	0.958893
379.11	0.958893
369.133	0.958892
359.166	0.958891
349.181	0.95889
339.204	0.958889
329.229	0.958887
319.255	0.958885
309.278	0.958883
299.304	0.958881
289.322	0.958878
279.346	0.958875
269.371	0.958871
259.396	0.958867
249.418	0.958861
239.44	0.958854
229.465	0.958845
219.486	0.958835
209.51	0.958822
199.534	0.958805

Tile_81: 
λ(nm)	T
897.89	0.9799
887.901	0.9799
877.945	0.9799
867.966	0.9799
857.974	0.9799
848.034	0.9799
838.039	0.9799
828.054	0.9799
818.088	0.9799
808.095	0.9799
798.137	0.9799
788.171	0.9799
778.205	0.9799
768.202	0.9799
758.22	0.9799
748.269	0.9799
738.266	0.9799
728.313	0.979899
718.333	0.979899
708.338	0.979899
698.381	0.979899
688.394	0.979899
678.427	0.979899
668.457	0.979899
658.459	0.979899
648.484	0.979899
638.51	0.979899
628.518	0.979899
618.556	0.979899
608.576	0.979899
598.593	0.979899
588.625	0.979899
578.658	0.979899
568.683	0.979899
558.692	0.979899
548.73	0.979898
538.742	0.979898
528.771	0.979898
518.792	0.979898
508.807	0.979898
498.836	0.979898
488.861	0.979897
478.888	0.979897
468.905	0.979897
458.921	0.979897
448.945	0.979896
438.973	0.979896
429.002	0.979896
419.019	0.979895
409.044	0.979895
399.069	0.979894
389.09	0.979894
379.11	0.979893
369.133	0.979892
359.166	0.979891
349.181	0.97989
339.204	0.979889
329.229	0.979888
319.255	0.979886
309.278	0.979884
299.304	0.979882
289.322	0.979879
279.346	0.979876
269.371	0.979872
259.396	0.979868
249.418	0.979862
239.44	0.979855
229.465	0.979847
219.486	0.979837
209.51	0.979824
199.534	0.979807

Tile_82: 
λ(nm)	T
897.89	0.9599
887.901	0.9599
877.945	0.9599
867.966	0.9599
857.974	0.9599
848.034	0.9599
838.039	0.9599
828.054	0.9599
818.088	0.9599
808.095	0.9599
798.137	0.9599
788.171	0.9599
778.205	0.9599
768.202	0.9599
758.22	0.9599
748.269	0.9599
738.266	0.9599
728.313	0.9599
718.333	0.9599
708.338	0.959899
698.381	0.959899
688.394	0.959899
678.427	0.959899
668.457	0.959899
658.459	0.959899
648.484	0.959899
638.51	0.959899
628.518	0.959899
618.556	0.959899
608.576	0.959899
598.593	0.959899
588.625	0.959899
578.658	0.959899
568.683	0.959899
558.692	0.959899
548.73	0.959899
538.742	0.959898
528.771	0.959898
518.792	0.959898
508.807	0.959898
498.836	0.959898
488.861	0.959898
478.888	0.959898
468.905	0.959897
458.921	0.959897
448.945	0.959897
438.973	0.959897
429.002	0.959896
419.019	0.959896
409.044	0.959895
399.069	0.959895
389.09	0.959894
379.11	0.959894
369.133	0.959893
359.166	0.959892
349.181	0.959891
339.204	0.95989
329.229	0.959889
319.255	0.959887
309.278	0.959886
299.304	0.959884
289.322	0.959881
279.346	0.959879
269.371	0.959875
259.396	0.959871
249.418	0.959866
239.44	0.95986
229.465	0.959853
219.486	0.959844
209.51	0.959832
199.534	0.959818

Tile_83: 
λ(nm)	T
897.89	0.9738
887.901	0.9738
877.945	0.9738
867.966	0.9738
857.974	0.9738
848.034	0.9738
838.039	0.9738
828.054	0.9738
818.088	0.9738
808.095	0.9738
798.137	0.9738
788.171	0.9738
778.205	0.9738
768.202	0.9738
758.22	0.9738
748.269	0.9738
738.266	0.9738
728.313	0.9738
718.333	0.9738
708.338	0.973799
698.381	0.973799
688.394	0.973799
678.427	0.973799
668.457	0.973799
658.459	0.973799
648.484	0.973799
638.51	0.973799
628.518	0.973799
618.556	0.973799
608.576	0.973799
598.593	0.973799
588.625	0.973799
578.658	0.973799
568.683	0.973799
558.692	0.973799
548.73	0.973799
538.742	0.973798
528.771	0.973798
518.792	0.973798
508.807	0.973798
498.836	0.973798
488.861	0.973798
478.888	0.973798
468.905	0.973797
458.921	0.973797
448.945	0.973797
438.973	0.973796
429.002	0.973796
419.019	0.973796
409.044	0.973795
399.069	0.973795
389.09	0.973794
379.11	0.973794
369.133	0.973793
359.166	0.973792
349.181	0.973791
339.204	0.97379
329.229	0.973789
319.255	0.973787
309.278	0.973786
299.304	0.973784
289.322	0.973781
279.346	0.973779
269.371	0.973775
259.396	0.973771
249.418	0.973766
239.44	0.973761
229.465	0.973753
219.486	0.973744
209.51	0.973733
199.534	0.973718

Tile_84: 
λ(nm)	T
897.89	0.9685
887.901	0.9685
877.945	0.9685
867.966	0.9685
857.974	0.9685
848.034	0.9685
838.039	0.9685
828.054	0.9685
818.088	0.9685
808.095	0.9685
798.137	0.9685
788.171	0.9685
778.205	0.9685
768.202	0.9685
758.22	0.9685
748.269	0.9685
738.266	0.9685
728.313	0.968499
718.333	0.968499
708.338	0.968499
698.381	0.968499
688.394	0.968499
678.427	0.968499
668.457	0.968499
658.459	0.968499
648.484	0.968499
638.51	0.968499
628.518	0.968499
618.556	0.968499
608.576	0.968499
598.593	0.968499
588.625	0.968499
578.658	0.968499
568.683	0.968499
558.692	0.968498
548.73	0.968498
538.742	0.968498
528.771	0.968498
518.792	0.968498
508.807	0.968498
498.836	0.968498
488.861	0.968497
478.888	0.968497
468.905	0.968497
458.921	0.968497
448.945	0.968496
438.973	0.968496
429.002	0.968496
419.019	0.968495
409.044	0.968495
399.069	0.968494
389.09	0.968494
379.11	0.968493
369.133	0.968492
359.166	0.968491
349.181	0.96849
339.204	0.968489
329.229	0.968487
319.255	0.968486
309.278	0.968484
299.304	0.968481
289.322	0.968479
279.346	0.968476
269.371	0.968472
259.396	0.968467
249.418	0.968462
239.44	0.968455
229.465	0.968446
219.486	0.968436
209.51	0.968423
199.534	0.968406

Tile_85: 
λ(nm)	T
897.89	0.9517
887.901	0.9517
877.945	0.9517
867.966	0.9517
857.974	0.9517
848.034	0.9517
838.039	0.9517
828.054	0.9517
818.088	0.9517
808.095	0.9517
798.137	0.9517
788.171	0.9517
778.205	0.9517
768.202	0.9517
758.22	0.9517
748.269	0.951699
738.266	0.951699
728.313	0.951699
718.333	0.951699
708.338	0.951699
698.381	0.951699
688.394	0.951699
678.427	0.951699
668.457	0.951699
658.459	0.951699
648.484	0.951699
638.51	0.951699
628.518	0.951699
618.556	0.951699
608.576	0.951699
598.593	0.951699
588.625	0.951699
578.658	0.951699
568.683	0.951699
558.692	0.951698
548.73	0.951698
538.742	0.951698
528.771	0.951698
518.792	0.951698
508.807	0.951698
498.836	0.951698
488.861	0.951697
478.888	0.951697
468.905	0.951697
458.921	0.951697
448.945	0.951696
438.973	0.951696
429.002	0.951696
419.019	0.951695
409.044	0.951695
399.069	0.951694
389.09	0.951694
379.11	0.951693
369.133	0.951692
359.166	0.951691
349.181	0.95169
339.204	0.951689
329.229	0.951687
319.255	0.951686
309.278	0.951684
299.304	0.951682
289.322	0.951679
279.346	0.951676
269.371	0.951672
259.396	0.951667
249.418	0.951662
239.44	0.951655
229.465	0.951647
219.486	0.951637
209.51	0.951624
199.534	0.951607

Tile_86: 
λ(nm)	T
897.89	0.9568
887.901	0.9568
877.945	0.9568
867.966	0.9568
857.974	0.9568
848.034	0.9568
838.039	0.9568
828.054	0.9568
818.088	0.9568
808.095	0.9568
798.137	0.9568
788.171	0.9568
778.205	0.9568
768.202	0.9568
758.22	0.9568
748.269	0.9568
738.266	0.956799
728.313	0.956799
718.333	0.956799
708.338	0.956799
698.381	0.956799
688.394	0.956799
678.427	0.956799
668.457	0.956799
658.459	0.956799
